CDOM,Chl,MLD,SSS,SST,Band1,Band2,Band3,Band4,Band1/2,Band1/3,Band1/4,Band2/3,Band2/4,Band3/4,fCO2_SEA
0.152187839,1.44614172,20.56709435,34.2302,15.4055,0.001162121,0.001779002,0.00263881,0.002351608,0.653243085,0.440395913,0.494181432,0.674168504,0.756504651,1.122129924,312.06 
0.083150029,0.719706476,4.650529546,34.1113,7.104,0.004801207,0.004621673,0.004619397,0.003012978,1.03884607,1.039358053,1.593509008,1.000492839,1.53392216,1.533166556,315.56 
0.10785009,0.937190056,2.664283015,33.04,25.8257,0.00390394,0.003287032,0.004207207,0.003093899,1.187679194,0.927917307,1.26181876,0.781286151,1.062423899,1.359839665,376.95 
0.206046596,2.343683481,75.65607644,34.19,10.9615,0.000168853,0.00035414,0.001582938,0.001732765,0.476797374,0.106670739,0.097447242,0.223723419,0.20437873,0.913533015,337.67 
0.169529185,1.981093287,25.05383989,32.5144,20.1328,0.00500492,0.003859839,0.004085877,0.004167833,1.296665521,1.224931798,1.200844704,0.944678314,0.926102133,0.980335971,353.5367147
0.107355028,0.941495538,2.960484898,33.05,25.8367,0.00397781,0.003561302,0.00424033,0.0031247,1.116953968,0.938089876,1.273021694,0.839864402,1.139726193,1.357035958,374.84 
0.138770849,1.302165866,18.078833,34.226965,11.72655,0.003347303,0.002592179,0.003030594,0.002579747,1.291308302,1.104503798,1.297531329,0.855337023,1.004819164,1.174764026,293.39 
0.061610568,0.530181706,1.799318558,34.1228,7.0731,0.005126151,0.004632836,0.004507061,0.002552928,1.106482299,1.137360173,2.007949479,1.027906343,1.814714507,1.765447328,316.01 
0.086153291,0.725265265,10.28090998,34.3476,9.6325,0.003714504,0.003616787,0.003920464,0.002566129,1.027017674,0.947465368,1.447512616,0.922540471,1.409433015,1.527773642,332.04 
0.126462057,1.131364465,34.72555053,34.5029,16.0153,0.002643305,0.00262175,0.003025876,0.00242068,1.008221338,0.87356664,1.091967648,0.866443317,1.083063417,1.2500107,322.08 
0.086661518,0.758998752,1.551711608,34.1226,6.7854,0.005790471,0.004888478,0.004729379,0.003160629,1.184514047,1.224361712,1.832062645,1.033640516,1.546678699,1.496341014,306.53 
0.090514936,0.79254204,1.476557334,34.1239,6.9692,0.005568749,0.004658859,0.004649977,0.003169462,1.195303205,1.19758626,1.757001238,1.001910022,1.469920962,1.467118734,311.95 
0.116428658,0.999111295,35.46324945,34.49155,16.0341,0.002518145,0.002473414,0.003008767,0.00227712,1.018084418,0.836935807,1.105846154,0.822069165,1.086202808,1.321303431,321.90 
0.168599635,1.893986821,36.3817795,34.355,11.4596,0.002986599,0.003034787,0.002587508,0.002589562,0.984121447,1.154237717,1.153322075,1.172861053,1.171930638,0.999206713,320.54 
0.030439928,0.283183515,3.967004378,31.655,27.0608,0.005161881,0.003727521,0.003488421,0.001474914,1.384802426,1.479718248,3.499784007,1.068541056,2.527280384,2.365169189,361.42 
0.119991787,1.098225355,23.97971268,32.16,22.9193,0.005348408,0.003692845,0.003859864,0.003047323,1.448316179,1.385646715,1.755116976,0.956729432,1.211832749,1.266641025,333.4319641
0.128243789,1.139965296,31.83636573,34.4942,16.0042,0.002394716,0.002377202,0.002808236,0.002254135,1.007367676,0.852747494,1.062365845,0.846510678,1.054595924,1.245815265,322.08 
0.124162123,1.150095224,24.11841513,32.12,22.90475,0.00500178,0.003625371,0.00372007,0.002997795,1.379660198,1.344539245,1.668486308,0.974543765,1.20934583,1.240935372,330.566117
0.02008258,0.209550872,4.115429137,31.97,27.4565,0.005487689,0.003969885,0.003900612,0.001435657,1.382329437,1.406878923,3.82242449,1.017759505,2.765205159,2.716953412,373.20 
0.165700018,1.77478826,24.1622424,34.5583,16.939,0.003353521,0.002452678,0.003184004,0.003099473,1.367289617,1.053240349,1.081964827,0.770312548,0.791320883,1.027272481,327.68 
0.09360911,0.76451534,3.605782632,32.1196,24.1853,0.002441105,0.002609406,0.00261607,0.001754102,0.935502036,0.933118974,1.391655218,0.997452638,1.487602554,1.491401694,370.62 
0.187823504,2.35965848,51.37476945,34.23,15.904,0.002574826,0.002473202,0.003426865,0.00376185,1.041090364,0.751365089,0.684457465,0.721709771,0.657442897,0.910951912,400.47 
0.0762913,0.619502068,3.876151937,32.1582,24.1488,0.002591116,0.002947465,0.002790818,0.001699009,0.879099863,0.928443326,1.525075315,1.056129531,1.734814644,1.642615411,426.83 
0.095878251,0.865729332,5.493584348,32.92,22.2211,0.006107182,0.005469243,0.004986035,0.003537623,1.116641223,1.224857433,1.726351926,1.096912247,1.546022025,1.409430909,373.4494066
0.025814258,0.253080994,4.155496195,31.96666667,27.33916667,0.005844257,0.004123156,0.003799847,0.001525084,1.417423182,1.538024308,3.832087262,1.08508477,2.703559043,2.491564822,373.9385377
0.183471665,2.32076025,21.27882556,34.221,11.7192,0.00381021,0.003331033,0.004346951,0.004738939,1.143852482,0.876524771,0.804021777,0.766291795,0.702906878,0.917283577,296.85 
0.091496244,0.817301989,4.652952765,31.84,24.46,0.00646688,0.005365043,0.005226665,0.003612754,1.205373471,1.237286151,1.790013973,1.026475346,1.485028512,1.446725942,333.17 
0.121569082,1.124210715,20.64114351,32.195,22.78525,0.004907027,0.003833892,0.003775744,0.003012071,1.279907696,1.299618578,1.629120549,1.015400237,1.272842217,1.253537442,329.9339743
0.094871111,0.79623878,55.9732632,34.5598,16.5588,0.003025928,0.003163479,0.003707298,0.002532285,0.956519291,0.816208521,1.194939887,0.853311092,1.249258533,1.464013002,327.56 
0.165696293,1.769275546,21.60857048,34.5412,16.9518,0.003485531,0.002398797,0.003310861,0.00321868,1.453032664,1.052756529,1.082906869,0.724523649,0.745273589,1.028639424,319.28 
0.08919581,0.726137221,3.951700553,32.1485,23.94906,0.002523377,0.002695146,0.00265546,0.001739081,0.936267284,0.950259515,1.450982991,1.014944697,1.549752955,1.526933399,393.63 
0.115267113,1.015133023,39.52474719,34.34,10.8655,0.003224916,0.00309499,0.003400108,0.002591705,1.041979459,0.948474641,1.244322422,0.910262321,1.194190932,1.311919547,316.41 
0.090030037,0.736302376,3.605276852,32.1401,24.1866,0.002626267,0.002764829,0.002854209,0.001881173,0.949884003,0.920138327,1.396079312,0.968684939,1.469736629,1.517249386,381.50 
0.156162307,1.641360164,9.156435751,34.3786,10.2991,0.00310149,0.00319484,0.004114617,0.003873344,0.970781094,0.753773736,0.80072679,0.776461079,0.824827343,1.062290648,307.25 
0.140529886,1.353608847,20.65282271,34.18085,14.46895,0.002526849,0.002971801,0.003433941,0.002973156,0.850275459,0.735845226,0.849887796,0.86541981,0.999544074,1.154981735,301.41 
0.07873144,0.651881635,54.0665814,34.4721,15.6708,0.00327616,0.003385358,0.00338955,0.002112556,0.967744292,0.966547209,1.550804234,0.998763018,1.602493807,1.604478518,339.01 
0.07732337,0.652091086,26.65366754,34.1115,14.2197,0.004040425,0.003940232,0.005048461,0.003146946,1.025428339,0.800328128,1.283919275,0.780481773,1.252080936,1.604241097,294.34 
0.236394212,6.299355507,57.62818124,34.41,12.3631,0.000293058,0.000580387,0.001600726,0.0025968,0.504935329,0.183077948,0.112853398,0.362577022,0.223500698,0.616422675,316.64 
0.163546979,1.72661674,21.57747283,34.5288,16.9094,0.00350796,0.002427579,0.003324108,0.003197979,1.445044557,1.055308642,1.096930488,0.73029488,0.759098038,1.039440448,321.45 
0.227426976,3.444427252,33.06336865,34.54915,16.73345,0.001045784,0.000248307,0.001439815,0.001845063,4.211660925,0.726332237,0.566801439,0.172457434,0.134579077,0.780361121,326.53 
0.110532694,0.975373089,5.142770824,32.77,26.09266667,0.003914953,0.003493641,0.003616652,0.002707812,1.120594023,1.082479877,1.445799192,0.965987552,1.290207838,1.335636092,377.37 
0.187444419,2.350297689,48.56799235,34.18,15.741,0.002595931,0.002494394,0.003344245,0.003665082,1.040705972,0.776238296,0.708287276,0.745876662,0.680583465,0.912461134,398.63 
0.070249744,0.58790797,42.62501569,34.35,11.16135,0.004145245,0.003798447,0.004144005,0.002462506,1.091300072,1.000299129,1.683344426,0.916612355,1.542512888,1.68284104,317.03 
0.230778664,4.675161839,54.32373169,34.42,12.5042,0.000444211,0.00093859,0.001922949,0.002781164,0.473274647,0.231005006,0.159721214,0.488099263,0.337481028,0.691418844,318.01 
0.079456374,0.699516058,3.188166272,33.287,24.416,0.005195038,0.005433865,0.004999857,0.003218866,0.956048335,1.039037316,1.613934108,1.086804169,1.688130243,1.55329754,403.97 
0.08510001,0.743624568,19.08966494,34.4286,16.4973,0.004233617,0.004882973,0.005799508,0.003839721,0.867016304,0.729995982,1.102584766,0.841963385,1.271700152,1.510398403,308.98 
0.180656254,2.225727797,21.32827418,34.2165,11.7053,0.003966575,0.003223976,0.004375106,0.004687029,1.230336209,0.906623704,0.846287534,0.73689102,0.687850628,0.933449601,296.86 
0.121239521,1.165902615,32.06900107,32.91,18.5492,0.00569501,0.005189542,0.004877385,0.003954263,1.097401345,1.167635898,1.44022021,1.064000791,1.312391512,1.233449753,376.2659187
0.235146552,8.743038177,43.97639162,33.885,16.5825,0.002312239,0.000946315,0.00354815,0.006507009,2.443413622,0.651674531,0.35534593,0.266706597,0.145430117,0.545281291,387.07 
0.110947542,0.979307652,3.183043902,33.06,25.6391,0.003896132,0.003469881,0.004165985,0.003124745,1.122843257,0.935224675,1.246864074,0.832907593,1.110452476,1.333224099,375.37 
0.132756636,1.312660575,13.06935428,34.395,12.08875,0.003776934,0.004619322,0.005004511,0.004275048,0.81763811,0.754705778,0.883483273,0.923031558,1.080530937,1.170632713,315.96 
0.225207731,3.393418789,35.2748485,34.54095,16.7055,0.000992532,0.000337465,0.001348505,0.001717716,2.941137793,0.736023886,0.577820701,0.250251412,0.196461622,0.785056996,326.96 
0.088192128,0.80924499,4.180836248,31.9675,27.3815375,0.008058629,0.006883881,0.00680978,0.004685872,1.170651982,1.183390441,1.719771388,1.010881508,1.469071437,1.4532578,372.648563
0.185583889,2.338166475,21.05118889,34.2229,11.7209,0.00345596,0.002874481,0.004066226,0.00444673,1.202290334,0.849918359,0.777191369,0.706916071,0.646425699,0.914430617,297.16 
0.125078008,1.166380167,38.76659515,34.37,11.4744,0.003893649,0.003719546,0.003856603,0.003127248,1.046807677,1.009605963,1.245072266,0.964461748,1.189399249,1.233225943,317.61 
0.158880591,1.591311216,33.57664268,34.0073,13.9509,0.000206105,0.00201277,0.004391967,0.004079619,0.102398543,0.04692765,0.050520566,0.458284354,0.493371926,1.076562885,307.39 
0.178879574,2.103415966,53.23975597,34.235,15.989,0.002505035,0.00254192,0.003563532,0.003728089,0.985489122,0.70296412,0.671935396,0.713314946,0.681829338,0.95586016,399.67 
0.127361476,1.169180751,5.4545231,34.43,12.7807,0.002686044,0.003104117,0.003604328,0.002925789,0.865316535,0.745227342,0.918057995,0.861219348,1.060950482,1.231916683,307.98 
0.089317694,0.75507617,10.91879382,34.26555,8.64115,0.003708675,0.003604998,0.003923418,0.002615811,1.028759086,0.945266185,1.417791792,0.918841153,1.378157249,1.499886291,317.15 
0.221742362,4.278970242,5.355246683,32.52,21.7778,0.002130506,0.002850548,0.003589646,0.005014561,0.74740211,0.593514126,0.424863874,0.794102824,0.568454207,0.715844586,376.7220279
0.084960043,0.75267911,18.80233413,34.42525,15.96505,0.005115738,0.005439491,0.006327902,0.004212798,0.94048103,0.808441301,1.214332644,0.859604048,1.291182496,1.502066561,295.18 
0.212743938,3.266775846,30.75408613,32.46637143,20.27441429,0.002566525,0.00160086,0.002707121,0.003395843,1.603216719,0.94806432,0.755784388,0.591351318,0.471417482,0.797186829,341.7581309
0.083150029,0.719706476,4.650529546,34.1121,7.031,0.004801207,0.004621673,0.004619397,0.003012978,1.03884607,1.039358053,1.593509008,1.000492839,1.53392216,1.533166556,315.11 
0.236427635,6.507610798,57.56397536,34.41,12.3971,0.000334345,0.000655654,0.001604885,0.002635853,0.509940607,0.208329371,0.126844961,0.40853654,0.248744579,0.608867395,317.25 
0.213542566,3.235417843,15.26658189,33.97405,14.2827,0.00051347,0.001354185,0.002608767,0.003259738,0.379172854,0.196824813,0.157518828,0.519089937,0.415427494,0.800299647,300.20 
0.105594292,0.919389486,5.187543967,32.635,25.946,0.004034373,0.003490037,0.003700101,0.002697569,1.155968657,1.090341492,1.495558767,0.943227556,1.293771036,1.371642535,376.67 
0.099572577,0.826756835,28.15055986,34.5149,16.1362,0.002561116,0.002704112,0.003082324,0.002141715,0.947118987,0.830904366,1.195824755,0.877296705,1.262591893,1.439184584,321.72 
0.186373457,2.46405983,25.22334978,32.4797,20.1217,0.004771642,0.003857184,0.003806493,0.004254444,1.237079211,1.253553357,1.121566735,1.01331697,0.906624835,0.894710009,358.342255
0.210617751,3.210344553,49.09953307,33.85,16.48,0.002866448,0.001848102,0.003080341,0.003836896,1.551022329,0.930561802,0.747074838,0.599966735,0.481666075,0.802821302,383.82 
0.099179506,0.860920072,38.00604758,34.36,11.4744,0.004584254,0.003830851,0.003768233,0.002666848,1.196667335,1.216552592,1.718978563,1.016617197,1.436471535,1.412991575,321.30 
0.199469343,2.721317053,29.86826276,32.47325,20.2843,0.003053014,0.002076878,0.002998566,0.003491676,1.470001591,1.018158062,0.874369208,0.692623783,0.594808342,0.858775509,342.2379407
0.073134638,0.640692413,4.071823264,33.32536667,24.36466667,0.005553992,0.005401978,0.005280208,0.003264773,1.02814047,1.051850926,1.701187711,1.023061495,1.654625764,1.617327769,423.10 
0.20777756,3.2676723,52.52729559,33.86,16.4025,0.003845098,0.002925206,0.00384064,0.004818276,1.314470553,1.001160625,0.798023623,0.761645533,0.607106505,0.797098491,383.29 
0.153250083,1.581158757,24.92820887,32.5144,20.1388,0.003958291,0.003127489,0.003724721,0.003450281,1.265645027,1.062707954,1.147237338,0.839657195,0.906444788,1.0795415,353.8812378
0.141391084,1.2416116,10.73619208,34.1948,14.9308,0.00114539,0.001451075,0.002162953,0.001803015,0.789339329,0.529549414,0.635264118,0.670876763,0.804804847,1.199631425,304.44 
0.234181777,4.799860001,101.0584014,34.24,10.6529,0.000385276,0.000409836,0.001198955,0.001751941,0.940072515,0.321343185,0.219913775,0.341828082,0.233932779,0.684357988,326.69 
0.093751289,0.772349477,147.9174818,34.18,10.7649,0.003528191,0.002784966,0.003336184,0.002247376,1.266870418,1.057552827,1.569915566,0.834775848,1.239207692,1.484479571,336.23 
0.100117482,0.875233233,21.63442982,32.2,22.74435,0.005555335,0.003980587,0.004058646,0.002893902,1.395607005,1.368765844,1.919669733,0.980767393,1.375508811,1.402482201,323.374949
0.163166851,1.729377389,21.51231638,34.5475,16.9552,0.003276302,0.002539129,0.003276468,0.003154304,1.290325574,0.999949475,1.038676717,0.774959045,0.804972588,1.038729198,322.14 
0.231929004,4.824994087,76.18142688,34.42,12.5766,0.000770891,0.000862,0.00188453,0.002759325,0.894304866,0.409062628,0.279376581,0.457408478,0.312395237,0.682967746,317.89 
0.227487221,4.80986166,57.93210739,34.5459,16.86443333,0.001395147,0.002302391,0.002373095,0.003470435,0.605955488,0.587901613,0.402009191,0.970205939,0.663430234,0.683803517,325.06 
0.1162192,1.132197618,24.15931246,32.34,17.51395,0.007137559,0.006487452,0.006445687,0.005158191,1.100209824,1.10733877,1.383732936,1.006479624,1.257699128,1.249602176,377.7853752
0.078896113,0.658860266,3.535689779,32.09665,24.66535,0.0038088,0.00361536,0.003378982,0.002116319,1.053504943,1.127203453,1.799728919,1.069955543,1.708325082,1.596631835,386.63 
0.107831724,0.956373811,46.90310453,34.26,9.7046,0.00383774,0.003842867,0.00391761,0.002907327,0.998665797,0.979612455,1.320023596,0.980921202,1.321787128,1.347495726,319.12 
0.100377947,0.862642109,9.883238251,34.3509,9.8142,0.003432882,0.003475743,0.003709181,0.002627433,0.987668375,0.925509317,1.306553622,0.937064849,1.322866718,1.411713095,332.98 
0.130451262,1.209075928,33.56326966,34.1578,13.9946,0.002551615,0.003053337,0.003480545,0.002867551,0.83568065,0.733107657,0.889823578,0.877258145,1.064789017,1.213769314,299.07 
0.212145254,2.689339638,89.03070615,34.19,10.9606,0.000471661,0.000450162,0.001682756,0.001949985,1.047759875,0.280291015,0.241879564,0.267514553,0.230854006,0.86295868,336.07 
0.101699665,0.911695778,2.416246068,33.9036,7.6134,0.005690069,0.00469289,0.004553362,0.003307082,1.212487239,1.249641169,1.720571112,1.030642738,1.419042655,1.376852135,276.84 
0.136433691,1.314980626,17.32918299,34.34,11.0211,0.003333923,0.00340891,0.003662099,0.003130732,0.978002493,0.910385887,1.064902178,0.930862542,1.088854258,1.16972615,325.38 
0.193466574,2.627273083,21.10352106,34.245,11.8923,0.003547786,0.00301665,0.003977767,0.004565346,1.176068176,0.891903996,0.777112183,0.7583778,0.660771372,0.871295774,292.71 
0.15623796,1.515613079,20.45457285,34.24885,15.4936,0.001175346,0.001770967,0.002503887,0.002277304,0.66367428,0.469408443,0.516112652,0.707287381,0.777659566,1.099495887,311.94 
0.108293846,0.910569131,29.09559953,34.51065,16.09425,0.002502066,0.002532948,0.003067684,0.002226799,0.987807991,0.815620521,1.123615685,0.825687308,1.137483899,1.377620666,322.02 
0.170125842,1.863174081,23.27891364,34.5608,16.9433,0.003253929,0.002353885,0.003099737,0.003080637,1.382364901,1.049743534,1.056251972,0.75938237,0.76409056,1.006200026,326.30 
0.106552571,0.877483547,147.997705,34.18,10.8162,0.003096466,0.002236394,0.002617287,0.001868351,1.384579955,1.183082424,1.657325284,0.854470281,1.196987778,1.40085361,335.42 
0.084706925,0.738228858,19.10771005,34.4236,16.27905,0.004432643,0.00480257,0.006006454,0.003963513,0.922973041,0.737980028,1.118362175,0.799568346,1.211695386,1.515436912,304.38 
0.111655757,1.026873231,5.643634095,32.955,22.189,0.004826585,0.004667086,0.004031558,0.003088878,1.034175439,1.19720099,1.562568975,1.157638196,1.510932203,1.305185167,373.9100167
0.079647265,0.689665079,19.05160841,34.41995,16.4738,0.004251375,0.004769755,0.005943439,0.00380151,0.891319412,0.715305547,1.118338612,0.802524367,1.254700163,1.563441828,311.34 
0.221027955,4.268757343,5.306354612,32.64,21.84455,0.002221226,0.003130157,0.003599109,0.005023051,0.709621471,0.617160155,0.442206626,0.869703327,0.623158464,0.716518432,384.616492
0.151459157,1.329129815,67.00222359,34.18,10.9127,0.001389215,0.001014408,0.002486365,0.002135594,1.369482769,0.558733059,0.650504867,0.407988382,0.475000403,1.164249827,338.76 
0.190493062,2.547351122,21.39109194,34.2192,11.7254,0.003756067,0.003265928,0.004262096,0.004829687,1.150076467,0.881272424,0.77770411,0.766272896,0.67621948,0.882478663,296.77 
0.13528882,1.326844215,5.376921137,32.83,21.9467,0.003777628,0.004021835,0.003753789,0.003221781,0.939279654,1.006350667,1.172527732,1.071406863,1.248326552,1.165128389,388.8447576
0.181483924,2.204788208,46.88868253,34.24,16.015,0.002901449,0.002791134,0.003628995,0.003872363,1.03952334,0.799518594,0.749270849,0.769120387,0.720783094,0.9371525,403.14 
0.133518174,1.285834908,38.32088233,34.37,11.5547,0.003622775,0.003709297,0.003695072,0.003127985,0.976674172,0.980434163,1.158181643,1.003849791,1.1858424,1.181294662,315.03 
0.111659087,1.027417779,5.938205489,32.93411765,22.10755882,0.00476444,0.004684475,0.004059657,0.003111144,1.017070263,1.173606677,1.53141081,1.153909144,1.505707978,1.304875679,371.3713687
0.203837559,2.086758614,79.16750149,34.19,10.9574,0.00023983,0.000199049,0.001668795,0.001740023,1.204877185,0.143714295,0.137831344,0.119277132,0.114394518,0.959064956,337.39 
0.130103782,1.21310699,33.45375881,34.1911,14.0247,0.002842067,0.003225983,0.003613364,0.002981357,0.880992326,0.786543075,0.953279508,0.892792198,1.082052001,1.211986398,301.12 
0.216329023,3.837597132,5.324834954,32.675,21.8284,0.001895465,0.002996893,0.003683597,0.00492883,0.632476747,0.514569023,0.384566971,0.813577773,0.608033374,0.747357406,390.1778688
0.117773332,1.04309094,38.61651064,34.35,10.9848,0.0036411,0.003043691,0.003425216,0.002642765,1.196278049,1.063027863,1.377761718,0.888612697,1.151706929,1.296073006,316.00 
0.095974274,0.842257917,1.440413795,34.1243,6.98,0.005271158,0.004387691,0.004230139,0.002964151,1.201351128,1.246095674,1.778302921,1.037245185,1.480252425,1.427099827,311.25 
0.023184547,0.231648847,4.17119158,31.965,27.35421429,0.005715857,0.003846719,0.003776014,0.001454999,1.485904486,1.513727739,3.928427324,1.018724792,2.643795319,2.595200725,374.8633979
0.149954677,1.570188046,35.34069084,34.36,11.5759,0.003477777,0.003948087,0.004090669,0.003777887,0.8808765,0.850173325,0.920561571,0.965144746,1.0450518,1.082792819,323.99 
0.002914374,0.03142871,23.64179854,34.3938,15.9044,9.28E-05,0.000272154,0.000911001,0.000166658,0.340861467,0.101829617,0.556631486,0.298741942,1.63301382,5.466302476,318.28 
0.078017451,0.675983667,3.150222486,34.1127,7.176,0.005101969,0.004845656,0.004704827,0.002981701,1.052895618,1.084411817,1.711093627,1.029932881,1.625131302,1.577900204,313.36 
0.129340336,1.23207438,37.45212063,34.37,11.5974,0.003765078,0.003870698,0.003931961,0.003266516,0.972712958,0.957557426,1.152627937,0.984419317,1.184962046,1.203716775,317.57 
0.078349061,0.707373619,4.186935127,31.98,27.7499,0.008001567,0.006660259,0.006828222,0.004418532,1.201389686,1.171837546,1.810910548,0.975401703,1.507346508,1.545359725,378.87 
0.066973343,0.571762204,2.433310694,34.1162,7.1107,0.005026413,0.004437165,0.004344564,0.002548612,1.132798369,1.156943069,1.972215942,1.021314208,1.741012342,1.704678471,313.78 
0.191375077,2.522567987,20.80191368,34.22745,11.7201,0.00333421,0.002795466,0.003947779,0.004455459,1.192720721,0.844578894,0.748342788,0.708111194,0.627424991,0.886054332,297.01 
0.19056797,2.446848631,54.32647219,34.24,16.001,0.002341858,0.002443874,0.00340499,0.003794641,0.958256199,0.687772402,0.617148807,0.717733318,0.6440332,0.897315457,400.76 
0.15349853,1.58572495,26.01859797,32.1,23.14035,0.004412305,0.003126419,0.003565174,0.003306603,1.41129682,1.237612887,1.334392029,0.876933094,0.945507713,1.078198234,332.482827
0.12845926,1.197821259,20.87081535,34.1786,14.5636,0.002872278,0.00338334,0.003611255,0.00296297,0.848947512,0.795368409,0.969391457,0.936887613,1.141874431,1.218795525,304.18 
0.067720525,0.591160297,4.080496282,33.3036,24.3395,0.005495741,0.005288734,0.00533555,0.003178664,1.039141023,1.030023197,1.728946669,0.991225612,1.663822937,1.678551196,419.26 
0.17345798,1.812280536,134.560098,34.21,10.8856,0.001947723,0.001429279,0.002165577,0.002126986,1.362730939,0.899401403,0.915719694,0.659999254,0.671973951,1.018143501,332.22 
0.149840817,1.535917997,26.69640105,32.5401,20.1576,0.004539717,0.003391505,0.0040435,0.003698855,1.338555167,1.122719573,1.227330241,0.838754801,0.91690673,1.093176133,347.6982528
0.213408858,3.212240934,16.53118672,33.9134,14.4607,0.00093904,0.00131126,0.002483386,0.003094062,0.716135383,0.378128767,0.303497311,0.528012966,0.423798792,0.802629518,302.40 
0.103697412,0.938141465,1.83466115,34.0841,7.3305,0.005770216,0.004850081,0.00466873,0.003434864,1.189715413,1.235928267,1.67989649,1.038843621,1.412015405,1.359218439,271.66 
0.163180813,1.829471231,25.95368267,32.5249,20.136,0.004871036,0.003811814,0.004296642,0.004237098,1.277878939,1.133684543,1.149616132,0.887161145,0.899628359,1.01405293,351.5859669
0.10830535,0.961226642,45.24677,34.26,9.7017,0.004093203,0.003825366,0.004001872,0.002976625,1.070016031,1.022822207,1.375115521,0.955894283,1.285135438,1.344432601,317.86 
0.180737138,2.214931488,21.16643573,34.2214,11.7222,0.00368694,0.003091279,0.00443156,0.004737851,1.192690997,0.831973514,0.778188283,0.697559985,0.652464289,0.935352232,296.73 
0.100359,0.912257731,5.646223375,32.705,22.23965,0.006038991,0.005344637,0.004819237,0.003501158,1.129915946,1.2531011,1.724855275,1.10902152,1.526534147,1.376469365,376.8184278
0.219819754,4.143170357,5.336788509,32.595,21.8238,0.002133443,0.003069999,0.003626707,0.005002315,0.694933027,0.588259199,0.426491218,0.846497686,0.61371557,0.725005609,384.7771752
0.088485427,0.773209751,19.07847144,34.4251,16.0283,0.004357891,0.004703775,0.005874939,0.003959585,0.926466745,0.741776435,1.10059291,0.800650902,1.187946482,1.483725902,305.35 
0.102917224,0.893965006,5.069458734,33.06,25.94263333,0.004375502,0.003605621,0.00383741,0.002762482,1.213522671,1.140222855,1.583902729,0.939597489,1.305210662,1.389116805,382.94 
0.124436781,1.158562779,22.86817349,32.19,22.9953,0.004801885,0.003739978,0.003829947,0.003096392,1.283934179,1.253773292,1.550799976,0.976509008,1.20785006,1.236906214,334.0267214
0.075404093,0.658831,4.07453576,33.33055,24.3199,0.005347838,0.005245568,0.005162124,0.003233067,1.019496444,1.035976296,1.654106581,1.016164698,1.622474105,1.596664506,414.03 
0.08323925,0.73416543,4.549560219,31.845,24.541,0.006349122,0.005343936,0.005196872,0.003420641,1.188098378,1.221720011,1.856120481,1.028298694,1.562261606,1.519268297,333.30 
0.179774612,2.173714638,20.545033,34.2281,11.722,0.003726654,0.002957654,0.004258555,0.004517179,1.260003127,0.875098153,0.824995763,0.69452062,0.654756917,0.942746548,296.64 
0.073541917,0.595287263,3.575284484,32.1901,24.7165,0.003142565,0.002906195,0.002789682,0.001667315,1.081333115,1.126495596,1.884805666,1.041765558,1.743038884,1.673158486,390.18 
0.128409743,1.300984144,23.10000832,32.39,17.5711,0.007088181,0.00629693,0.006077291,0.00517114,1.125656505,1.166338771,1.370719101,1.036140923,1.217706374,1.17523239,376.7885415
0.084286824,0.680580318,38.16617823,34.4815,15.9418,0.002613128,0.00266453,0.003133535,0.001992084,0.980708958,0.833923298,1.311755955,0.850326992,1.33755886,1.572993533,321.40 
0.113185719,0.961336792,52.2033416,34.51938333,16.20501667,0.00339452,0.002464004,0.003003765,0.00223434,1.377644039,1.130088239,1.519249212,0.820304961,1.102787925,1.344363351,327.5980142
0.171329424,1.896716356,22.39564514,34.5559,16.949,0.003309549,0.002403829,0.00313184,0.003136245,1.376782591,1.056742649,1.05525851,0.76754504,0.766467064,0.998595553,323.94 
0.099046662,0.848298728,18.28397105,34.1733,11.69365,0.00418693,0.003463058,0.003867044,0.00271852,1.209026928,1.082721134,1.540150638,0.895531033,1.273876207,1.422481366,293.0872262
0.091606587,0.805217385,1.496062701,34.1238,6.86695,0.005494926,0.004731797,0.004578113,0.003143099,1.161276774,1.200260145,1.748251103,1.033569406,1.505456014,1.456560154,311.40 
0.100107618,0.860146642,10.08574626,34.3582,9.8929,0.003465268,0.00348658,0.003698145,0.00261618,0.993887576,0.937028769,1.324552886,0.942791511,1.332698907,1.413566936,332.87 
0.14790684,1.52644217,6.092016749,32.95,22.0672,0.00373852,0.003827433,0.003599352,0.003283752,0.976769573,1.038664872,1.138490468,1.063367349,1.16556709,1.096109534,373.1077018
0.063752063,0.516218841,51.33523391,34.45785,15.6853,0.002806089,0.002899894,0.003271052,0.001829977,0.967652061,0.857855126,1.533400732,0.88653263,1.584661258,1.787482157,322.15 
0.127910465,1.049202323,10.89876947,34.21015,14.8855,0.001178695,0.001308377,0.002262777,0.001750434,0.900882713,0.520906304,0.673372967,0.578217671,0.747459083,1.292694986,303.00 
0.208463222,3.046478748,17.10156731,33.9476,14.47105,0.001067746,0.001668124,0.002876876,0.003508127,0.640087824,0.371147739,0.304363592,0.579838774,0.475502861,0.820060475,308.13 
0.083108135,0.702623546,26.0642626,34.1841,14.2612,0.003696976,0.003851309,0.004765469,0.003074214,0.959927084,0.77578435,1.202576152,0.808170081,1.252778645,1.550142321,295.71 
0.098253295,0.808986604,27.72503609,34.5255,16.1387,0.002463725,0.002590399,0.003054095,0.002101245,0.9510988,0.806695724,1.172507141,0.84817237,1.232792157,1.453468893,321.68 
